wkt_geom	tid	big_slope	curvature	width_change
Polygon ((191845 442475, 191850 442475, 191850 442470, 191845 442470, 191845 442475))	35685	0.08856740593910217	0	0.012757942080497742
Polygon ((191840 442430, 191845 442430, 191845 442425, 191840 442425, 191840 442430))	35686	0.05872923135757446	-0.0028160286601632833	0.10215703397989273
Polygon ((191845 442425, 191850 442425, 191850 442420, 191845 442420, 191845 442425))	35687	0.03569572791457176	0	0.06487614661455154
Polygon ((191845 442430, 191850 442430, 191850 442425, 191845 442425, 191845 442430))	35688	0.0657561644911766	-0.014760017395019531	0.09724083542823792
Polygon ((191845 442435, 191850 442435, 191850 442430, 191845 442430, 191845 442435))	35689	0.05760224536061287	0.012051982805132866	0.10933557152748108
Polygon ((191845 442440, 191850 442440, 191850 442435, 191845 442435, 191845 442440))	35690	0.014122418127954006	0.0038160323165357113	0.10574884712696075
Polygon ((191845 442445, 191850 442445, 191850 442440, 191845 442440, 191845 442445))	35691	-0.05037745460867882	-0.01384403184056282	0.09166063368320465
Polygon ((191845 442455, 191850 442455, 191850 442450, 191845 442450, 191845 442455))	35693	-0.0970345288515091	-0.004143981728702784	0.11073747277259827
Polygon ((191825 442450, 191830 442450, 191830 442445, 191825 442445, 191825 442450))	35694	-0.006362291984260082	-0.002892017364501953	0.0063918218947947025
Polygon ((191825 442465, 191830 442465, 191830 442460, 191825 442460, 191825 442465))	35697	-0.09142801910638809	-8.00132766016759e-05	0.01801605522632599
Polygon ((191825 442470, 191830 442470, 191830 442465, 191825 442465, 191825 442470))	35698	-0.01805269718170166	-0.0094999885186553	-0.06184936687350273
Polygon ((191825 442475, 191830 442475, 191830 442470, 191825 442470, 191825 442475))	35699	0.051473893225193024	-0.026916027069091797	-0.02691664546728134
Polygon ((191825 442480, 191830 442480, 191830 442475, 191825 442475, 191825 442480))	35700	0.06832325458526611	0	-0.07052207738161087
Polygon ((191830 442475, 191835 442475, 191835 442470, 191830 442470, 191830 442475))	35701	0.03575779125094414	-0.0007919883937574923	-0.10345631092786789
Polygon ((191825 442435, 191830 442435, 191830 442430, 191825 442430, 191825 442435))	35702	0.060360610485076904	0.0027519988361746073	-0.0017809350974857807
Polygon ((191825 442440, 191830 442440, 191830 442435, 191825 442435, 191825 442440))	35703	0.09077756106853485	-0.013096008449792862	0.09073587507009506
Polygon ((191825 442445, 191830 442445, 191830 442440, 191825 442440, 191825 442445))	35704	0.05387201905250549	0.015244007110595703	0.0444737933576107
Polygon ((191830 442435, 191835 442435, 191835 442430, 191830 442430, 191830 442435))	35705	0.07703827321529388	0.007647991180419922	0.050820235162973404
Polygon ((191830 442440, 191835 442440, 191835 442435, 191830 442435, 191830 442440))	35706	0.08502593636512756	-0.007208004128187895	0.014283453114330769
Polygon ((191830 442445, 191835 442445, 191835 442440, 191830 442440, 191830 442445))	35707	0.028747880831360817	0.021040000021457672	-0.01906643435359001
Polygon ((191830 442450, 191835 442450, 191835 442445, 191830 442445, 191830 442450))	35708	-0.035296835005283356	-0.022172031924128532	0.05098075792193413
Polygon ((191830 442460, 191835 442460, 191835 442455, 191830 442455, 191830 442460))	35710	-0.10245183110237122	-0.0022280120756477118	0.101234570145607
Polygon ((191830 442465, 191835 442465, 191835 442460, 191830 442460, 191830 442465))	35711	-0.07994290441274643	-0.0026320077013224363	0.06025036424398422
Polygon ((191830 442470, 191835 442470, 191835 442465, 191830 442465, 191830 442470))	35712	-0.003415715182200074	-0.01957199163734913	-0.03257738798856735
Polygon ((191835 442460, 191840 442460, 191840 442455, 191835 442455, 191835 442460))	35714	-0.09945010393857956	-0.003372020786628127	0.1127791553735733
Polygon ((191835 442465, 191840 442465, 191840 442460, 191835 442460, 191835 442465))	35715	-0.05338471755385399	-0.001624031108804047	0.011625390499830246
Polygon ((191835 442470, 191840 442470, 191840 442465, 191835 442465, 191835 442470))	35716	0.03568407893180847	-0.03269996494054794	0.08767084777355194
Polygon ((191835 442475, 191840 442475, 191840 442470, 191835 442470, 191835 442475))	35717	0.049434397369623184	0.0029399872291833162	-0.012775646522641182
Polygon ((191830 442430, 191835 442430, 191835 442425, 191830 442425, 191830 442430))	35718	0.05949800834059715	0	0.060672637075185776
Polygon ((191915 442415, 191920 442415, 191920 442410, 191915 442410, 191915 442415))	35719	0.028518639504909515	-0.00032800674671307206	-0.04791082814335823
Polygon ((191915 442420, 191920 442420, 191920 442415, 191915 442415, 191915 442420))	35720	0.01624005287885666	-0.004864024929702282	-0.08339601010084152
Polygon ((191915 442425, 191920 442425, 191920 442420, 191915 442420, 191915 442425))	35721	-0.02130141481757164	-0.010056018829345703	-0.08658144623041153
Polygon ((191915 442435, 191920 442435, 191920 442430, 191915 442430, 191915 442435))	35723	-0.051207829266786575	-0.000931968679651618	-0.10997699201107025
Polygon ((191915 442440, 191920 442440, 191920 442435, 191915 442435, 191915 442440))	35724	-0.020566793158650398	-0.0032240485306829214	-0.10005376487970352
Polygon ((191915 442445, 191920 442445, 191920 442440, 191915 442440, 191915 442445))	35725	0.027244605123996735	-0.011871986091136932	-0.07611584663391113
Polygon ((191915 442450, 191920 442450, 191920 442445, 191915 442445, 191915 442450))	35726	0.03424537181854248	-0.009787998162209988	-0.055583879351615906
Polygon ((191920 442425, 191925 442425, 191925 442420, 191920 442420, 191920 442425))	35727	-0.01980159617960453	0.001352005056105554	-0.06326556950807571
Polygon ((191920 442435, 191925 442435, 191925 442430, 191920 442430, 191920 442435))	35729	-0.04044504463672638	-0.0020920562092214823	-0.027168888598680496
Polygon ((191920 442440, 191925 442440, 191925 442435, 191920 442435, 191920 442440))	35730	-0.016446491703391075	0.0009160423069261014	-0.0802917554974556
Polygon ((191920 442445, 191925 442445, 191925 442440, 191920 442440, 191920 442445))	35731	0.02165072225034237	-0.02110002562403679	-0.0313788503408432
Polygon ((191920 442450, 191925 442450, 191925 442445, 191920 442445, 191920 442450))	35732	0.026128634810447693	0	0.011552843265235424
Polygon ((191925 442440, 191930 442440, 191930 442435, 191925 442435, 191925 442440))	35733	-0.004472379107028246	0.00018800735415425152	-0.012655965983867645
Polygon ((191925 442445, 191930 442445, 191930 442440, 191925 442440, 191925 442445))	35734	0.019170906394720078	-0.003768005408346653	-0.0033785293344408274
Polygon ((191920 442415, 191925 442415, 191925 442410, 191920 442410, 191920 442415))	35735	0.02797260507941246	-0.00017599105194676667	-0.05785895884037018
Polygon ((191920 442420, 191925 442420, 191925 442415, 191920 442415, 191920 442420))	35736	0.013870762661099434	-0.002784023294225335	-0.05284712463617325
Polygon ((191925 442410, 191930 442410, 191930 442405, 191925 442405, 191925 442410))	35737	0.03208771347999573	0	-0.09204460680484772
Polygon ((191925 442415, 191930 442415, 191930 442410, 191925 442410, 191925 442415))	35738	0.029353518038988113	0.0017160034039989114	-0.09818221628665924
Polygon ((191925 442420, 191930 442420, 191930 442415, 191925 442415, 191925 442420))	35739	0.01443986315280199	-0.005371990147978067	-0.1126280203461647
Polygon ((191925 442425, 191930 442425, 191930 442420, 191925 442420, 191925 442425))	35740	-0.015166126191616058	-0.006164016667753458	-0.12297826260328293
Polygon ((191925 442435, 191930 442435, 191930 442430, 191925 442430, 191925 442435))	35742	-0.026961825788021088	-0.0019959639757871628	-0.06888837367296219
Polygon ((191900 442425, 191905 442425, 191905 442420, 191900 442420, 191900 442425))	35743	-0.0062631964683532715	-0.006588039454072714	-0.20780667662620544
Polygon ((191900 442430, 191905 442430, 191905 442425, 191900 442425, 191900 442430))	35744	-0.058562230318784714	0.004596042446792126	-0.1547819823026657
Polygon ((191900 442440, 191905 442440, 191905 442435, 191900 442435, 191900 442440))	35746	-0.04235506430268288	-0.0018400192493572831	-0.07293684780597687
Polygon ((191900 442445, 191905 442445, 191905 442440, 191900 442440, 191900 442445))	35747	-0.0062889293767511845	-0.013992004096508026	-0.007623740937560797
Polygon ((191900 442450, 191905 442450, 191905 442445, 191900 442445, 191900 442450))	35748	0.0229103472083807	-0.0012120056198909879	-0.07180310040712357
Polygon ((191905 442440, 191910 442440, 191910 442435, 191905 442435, 191905 442440))	35750	-0.03542027249932289	-0.006523990537971258	-0.16367578506469727
Polygon ((191905 442445, 191910 442445, 191910 442440, 191905 442440, 191905 442445))	35751	0.006546406541019678	-0.012319984845817089	-0.1172930970788002
Polygon ((191905 442450, 191910 442450, 191910 442445, 191905 442445, 191905 442450))	35752	0.026554428040981293	0.012551994062960148	-0.0908716470003128
Polygon ((191900 442415, 191905 442415, 191905 442410, 191900 442410, 191900 442415))	35753	0.05493123084306717	0.00012802124547306448	-0.12310251593589783
Polygon ((191900 442420, 191905 442420, 191905 442415, 191900 442415, 191900 442420))	35754	0.04573206976056099	-0.0034440041054040194	-0.07725640386343002
Polygon ((191910 442445, 191915 442445, 191915 442440, 191910 442440, 191910 442445))	35755	0.023500675335526466	-0.01666799560189247	-0.15296025574207306
Polygon ((191910 442450, 191915 442450, 191915 442445, 191910 442445, 191910 442450))	35756	0.03260767459869385	-0.0014799881028011441	-0.12794597446918488
Polygon ((191905 442415, 191910 442415, 191910 442410, 191905 442410, 191905 442415))	35757	0.04437734931707382	-0.0014920043759047985	-0.11998293548822403
Polygon ((191905 442420, 191910 442420, 191910 442415, 191905 442415, 191905 442420))	35758	0.03513428568840027	-0.0035840035416185856	-0.10607273876667023
Polygon ((191905 442425, 191910 442425, 191910 442420, 191905 442420, 191905 442425))	35759	-0.011083139106631279	-0.00331598287448287	-0.08971991389989853
Polygon ((191910 442415, 191915 442415, 191915 442410, 191910 442410, 191910 442415))	35761	0.0355040468275547	-0.0017880058148875833	-0.07852786779403687
Polygon ((191910 442420, 191915 442420, 191915 442415, 191910 442415, 191910 442420))	35762	0.024086663499474525	-0.003891963977366686	-0.07695426046848297
Polygon ((191910 442425, 191915 442425, 191915 442420, 191910 442420, 191910 442425))	35763	-0.01738758198916912	-0.006868000142276287	-0.07643119245767593
Polygon ((191910 442440, 191915 442440, 191915 442435, 191910 442435, 191910 442440))	35766	-0.028079481795430183	-0.004479999653995037	-0.17261363565921783
Polygon ((191885 442415, 191890 442415, 191890 442410, 191885 442410, 191885 442415))	35767	0.07815755903720856	0.002995986957103014	-0.07024706155061722
Polygon ((191885 442420, 191890 442420, 191890 442415, 191885 442415, 191885 442420))	35768	0.08154983818531036	-0.007607955951243639	-0.09581343084573746
Polygon ((191885 442425, 191890 442425, 191890 442420, 191885 442420, 191885 442425))	35769	0.014332776889204979	-0.006459979806095362	-0.057005349546670914
Polygon ((191885 442430, 191890 442430, 191890 442425, 191885 442425, 191885 442430))	35770	-0.06689512729644775	-0.0014039992820471525	0.014437488280236721
Polygon ((191885 442445, 191890 442445, 191890 442440, 191885 442440, 191885 442445))	35773	-0.04597897455096245	-0.002883968409150839	0.06095460429787636
Polygon ((191890 442430, 191895 442430, 191895 442425, 191890 442425, 191890 442430))	35774	-0.07123299688100815	-0.006680011749267578	-0.0028859602753072977
Polygon ((191890 442445, 191895 442445, 191895 442440, 191890 442440, 191890 442445))	35777	-0.03950748220086098	-0.004092025570571423	0.037275079637765884
Polygon ((191890 442450, 191895 442450, 191895 442445, 191890 442445, 191890 442450))	35778	0.012133702635765076	-0.007932014763355255	0.08977355808019638
Polygon ((191890 442455, 191895 442455, 191895 442450, 191890 442450, 191890 442455))	35779	0.05272119864821434	-0.014523964375257492	0.10771158337593079
Polygon ((191890 442460, 191895 442460, 191895 442455, 191890 442455, 191890 442460))	35780	0.059204164892435074	0	0.06443774700164795
Polygon ((191895 442450, 191900 442450, 191900 442445, 191895 442445, 191895 442450))	35781	0.02186315692961216	-0.018419990316033363	0.027487274259328842
Polygon ((191895 442455, 191900 442455, 191900 442450, 191895 442450, 191895 442455))	35782	0.0476391538977623	0	0.106979139149189
Polygon ((191890 442415, 191895 442415, 191895 442410, 191890 442410, 191890 442415))	35783	0.07257772982120514	0.001324024167843163	-0.11561951786279678
Polygon ((191890 442420, 191895 442420, 191895 442415, 191890 442415, 191890 442420))	35784	0.06418179720640182	-0.0032160377595573664	-0.18169625103473663
Polygon ((191890 442425, 191895 442425, 191895 442420, 191890 442420, 191890 442425))	35785	-0.0005910698673687875	-0.008764037862420082	-0.15023769438266754
Polygon ((191895 442415, 191900 442415, 191900 442410, 191895 442410, 191895 442415))	35786	0.06497982144355774	-0.00020002365636173636	-0.06944210827350616
Polygon ((191895 442420, 191900 442420, 191900 442415, 191895 442415, 191895 442420))	35787	0.05501644313335419	-0.0028679848182946444	-0.06399080157279968
Polygon ((191895 442425, 191900 442425, 191900 442420, 191895 442420, 191895 442425))	35788	-0.0029675213154405355	-0.011215954087674618	-0.033938102424144745
Polygon ((191895 442430, 191900 442430, 191900 442425, 191895 442425, 191895 442430))	35789	-0.0656435489654541	-0.005496025085449219	-0.14632348716259003
Polygon ((191895 442440, 191900 442440, 191900 442435, 191895 442435, 191895 442440))	35791	-0.04908904805779457	-0.003635978791862726	-0.0848628357052803
Polygon ((191895 442445, 191900 442445, 191900 442440, 191895 442440, 191895 442445))	35792	-0.024680517613887787	-0.008655968122184277	-0.07326890528202057
Polygon ((191875 442445, 191880 442445, 191880 442440, 191875 442440, 191875 442445))	35793	-0.04820190742611885	0.0014480018289759755	0.16021724045276642
Polygon ((191875 442450, 191880 442450, 191880 442445, 191875 442445, 191875 442450))	35794	-0.044143691658973694	-0.001447982736863196	0.12404509633779526
Polygon ((191875 442455, 191880 442455, 191880 442450, 191875 442450, 191875 442455))	35795	-0.0008339808555319905	-0.008032016456127167	0.0872182846069336
Polygon ((191875 442460, 191880 442460, 191880 442455, 191875 442455, 191875 442460))	35796	0.04223756119608879	-0.01828800141811371	0.10585526376962662
Polygon ((191875 442465, 191880 442465, 191880 442460, 191875 442460, 191875 442465))	35797	0.054519277065992355	0	0.12780101597309113
Polygon ((191875 442415, 191880 442415, 191880 442410, 191875 442410, 191875 442415))	35798	0.0792492926120758	0	-0.05557888001203537
Polygon ((191875 442420, 191880 442420, 191880 442415, 191875 442415, 191875 442420))	35799	0.0793624296784401	0.012932033278048038	0.07251973450183868
Polygon ((191875 442425, 191880 442425, 191880 442420, 191875 442420, 191875 442425))	35800	0.04512527585029602	0.0005319786141626537	-0.058116115629673004
Polygon ((191875 442430, 191880 442430, 191880 442425, 191875 442425, 191875 442430))	35801	-0.03938140720129013	-0.019839974120259285	0.08987794816493988
Polygon ((191875 442435, 191880 442435, 191880 442430, 191875 442430, 191875 442435))	35802	-0.07951772958040237	0.0002600288426037878	0.22354555130004883
Polygon ((191880 442430, 191885 442430, 191885 442425, 191880 442425, 191880 442430))	35804	-0.05725278705358505	-0.010860004462301731	0.12904946506023407
Polygon ((191880 442435, 191885 442435, 191885 442430, 191880 442430, 191880 442435))	35805	-0.0707373097538948	-0.004188022576272488	0.13041798770427704
Polygon ((191880 442445, 191885 442445, 191885 442440, 191880 442440, 191880 442445))	35807	-0.04860296472907066	-0.0020439911168068647	0.11699038743972778
Polygon ((191880 442450, 191885 442450, 191885 442445, 191880 442445, 191880 442450))	35808	-0.03249715641140938	0.0014759827172383666	0.1345529407262802
Polygon ((191880 442455, 191885 442455, 191885 442450, 191880 442450, 191880 442455))	35809	0.021285686641931534	-0.014943981543183327	0.15328840911388397
Polygon ((191880 442460, 191885 442460, 191885 442455, 191880 442455, 191880 442460))	35810	0.03889530152082443	0.0026679993607103825	0.011834494769573212
Polygon ((191885 442450, 191890 442450, 191890 442445, 191885 442445, 191885 442450))	35811	-0.007604513317346573	-0.006460017990320921	0.07732366025447845
Polygon ((191885 442455, 191890 442455, 191890 442450, 191885 442450, 191885 442455))	35812	0.04627205803990364	-0.014928016811609268	-0.013669036328792572
Polygon ((191885 442460, 191890 442460, 191890 442455, 191885 442455, 191885 442460))	35813	0.04902258887887001	-0.002495994558557868	0.06379169225692749
Polygon ((191880 442415, 191885 442415, 191885 442410, 191880 442410, 191880 442415))	35814	0.08080435544252396	0.0024440002162009478	-0.06391619145870209
Polygon ((191880 442420, 191885 442420, 191885 442415, 191880 442415, 191880 442420))	35815	0.08605983853340149	0.0013119697105139494	-0.02151339501142502
Polygon ((191880 442425, 191885 442425, 191885 442420, 191880 442420, 191880 442425))	35816	0.032876092940568924	-0.004739971365779638	0.057653993368148804
Polygon ((191970 442385, 191975 442385, 191975 442380, 191970 442380, 191970 442385))	35817	0.05639626830816269	0	0.2287246435880661
Polygon ((191970 442390, 191975 442390, 191975 442385, 191970 442385, 191970 442390))	35818	0.08530782163143158	-0.003059959504753351	0.3096720278263092
Polygon ((191970 442395, 191975 442395, 191975 442390, 191970 442390, 191970 442395))	35819	0.06701820343732834	0.014164009131491184	0.21558162569999695
Polygon ((191970 442400, 191975 442400, 191975 442395, 191970 442395, 191970 442400))	35820	0.013630777597427368	-0.0037440299056470394	0.09516489505767822
Polygon ((191970 442405, 191975 442405, 191975 442400, 191970 442400, 191970 442405))	35821	-0.051619552075862885	-0.008219986222684383	0.09464430809020996
Polygon ((191970 442415, 191975 442415, 191975 442410, 191970 442410, 191970 442415))	35823	-0.06453351676464081	-0.0006720161181874573	-0.1310632824897766
Polygon ((191970 442420, 191975 442420, 191975 442415, 191970 442415, 191970 442420))	35824	-0.0394890271127224	-0.007995949126780033	-0.09943291544914246
Polygon ((191975 442415, 191980 442415, 191980 442410, 191975 442410, 191975 442415))	35826	-0.07045195996761322	0.0054160309955477715	0.06102415919303894
Polygon ((191975 442420, 191980 442420, 191980 442415, 191975 442415, 191975 442420))	35827	-0.024177784100174904	-0.011572036892175674	-0.08882709592580795
Polygon ((191975 442425, 191980 442425, 191980 442420, 191975 442420, 191975 442425))	35828	0.01927793212234974	-0.0036599922459572554	-0.07102549076080322
Polygon ((191975 442430, 191980 442430, 191980 442425, 191975 442425, 191975 442430))	35829	0.031825073063373566	-0.00026802063803188503	-0.1165427565574646
Polygon ((191975 442380, 191980 442380, 191980 442375, 191975 442375, 191975 442380))	35830	0.042229220271110535	0	0.16157729923725128
Polygon ((191975 442385, 191980 442385, 191980 442380, 191975 442380, 191975 442385))	35831	0.07069903612136841	0.002575988881289959	0.22071115672588348
Polygon ((191975 442390, 191980 442390, 191980 442385, 191975 442385, 191975 442390))	35832	0.08915872126817703	-0.00012001037248410285	0.24369652569293976
Polygon ((191975 442395, 191980 442395, 191980 442390, 191975 442390, 191975 442395))	35833	0.0494283102452755	0.020271988585591316	0.22775404155254364
Polygon ((191975 442400, 191980 442400, 191980 442395, 191975 442395, 191975 442400))	35834	-0.015652313828468323	-0.016295986250042915	0.27174878120422363
Polygon ((191980 442395, 191985 442395, 191985 442390, 191980 442390, 191980 442395))	35836	0.02482185699045658	0.01639198325574398	0.3038697838783264
Polygon ((191980 442400, 191985 442400, 191985 442395, 191980 442395, 191980 442400))	35837	-0.04355233535170555	-0.016607990488409996	0.33163201808929443
Polygon ((191980 442415, 191985 442415, 191985 442410, 191980 442410, 191980 442415))	35840	-0.07332849502563477	-0.008348006755113602	0.1533201038837433
Polygon ((191980 442420, 191985 442420, 191985 442415, 191980 442415, 191980 442420))	35841	-0.00866906251758337	-0.011972007341682911	-0.06821662932634354
Polygon ((191980 442425, 191985 442425, 191985 442420, 191980 442420, 191980 442425))	35842	0.03901149705052376	-0.002912006340920925	-0.2281932532787323
Polygon ((191980 442430, 191985 442430, 191985 442425, 191980 442425, 191980 442430))	35843	0.047060344368219376	-0.002595977857708931	-0.1225225105881691
Polygon ((191960 442430, 191965 442430, 191965 442425, 191960 442425, 191960 442430))	35844	-0.024623626843094826	-0.0016199875390157104	-0.12704141438007355
Polygon ((191955 442395, 191960 442395, 191960 442390, 191955 442390, 191955 442395))	35845	0.06079895421862602	-0.000420017255237326	-0.007877681404352188
Polygon ((191955 442400, 191960 442400, 191960 442395, 191955 442395, 191955 442400))	35846	0.054534222930669785	0.0052480315789580345	-0.15749403834342957
Polygon ((191955 442405, 191960 442405, 191960 442400, 191955 442400, 191955 442405))	35847	0.02835487574338913	0.00043596269097179174	-0.12122727930545807
Polygon ((191960 442390, 191965 442390, 191965 442385, 191960 442385, 191960 442390))	35848	0.06314787268638611	0	0.08147633820772171
Polygon ((191960 442395, 191965 442395, 191965 442390, 191960 442390, 191960 442395))	35849	0.07454065978527069	-0.0024239730555564165	0.10258667171001434
Polygon ((191960 442400, 191965 442400, 191965 442395, 191960 442395, 191960 442400))	35850	0.04663141816854477	0.017047977074980736	-0.05393080413341522
Polygon ((191960 442405, 191965 442405, 191965 442400, 191960 442400, 191960 442405))	35851	0.0019130727741867304	-0.013799953274428844	-0.194025918841362
Polygon ((191960 442420, 191965 442420, 191965 442415, 191960 442415, 191960 442420))	35854	-0.04779468849301338	0.0019799803849309683	-0.16729407012462616
Polygon ((191960 442425, 191965 442425, 191965 442420, 191960 442420, 191960 442425))	35855	-0.03749501705169678	-0.013003978878259659	-0.09616241604089737
Polygon ((191965 442405, 191970 442405, 191970 442400, 191965 442400, 191965 442405))	35856	-0.02874407358467579	-0.017368050292134285	-0.07984805852174759
Polygon ((191965 442420, 191970 442420, 191970 442415, 191965 442415, 191965 442420))	35859	-0.04777993634343147	-0.0015080452430993319	-0.14804987609386444
Polygon ((191965 442425, 191970 442425, 191970 442420, 191965 442420, 191965 442425))	35860	-0.02264217473566532	-0.013192005455493927	-0.17176532745361328
Polygon ((191965 442430, 191970 442430, 191970 442425, 191965 442425, 191965 442430))	35861	-0.010577581822872162	-0.003271999303251505	-0.1610555797815323
Polygon ((191970 442425, 191975 442425, 191975 442420, 191970 442420, 191970 442425))	35862	-0.004883748944848776	-0.009576015174388885	-0.14388884603977203
Polygon ((191970 442430, 191975 442430, 191975 442425, 191970 442425, 191970 442430))	35863	0.0081954225897789	0.0019280052511021495	-0.12039480358362198
Polygon ((191965 442390, 191970 442390, 191970 442385, 191965 442385, 191965 442390))	35864	0.07461339980363846	-0.0017880058148875833	0.1854342222213745
Polygon ((191965 442395, 191970 442395, 191970 442390, 191965 442390, 191965 442395))	35865	0.07611143589019775	0.0058119772002100945	0.035373859107494354
Polygon ((191965 442400, 191970 442400, 191970 442395, 191965 442395, 191965 442400))	35866	0.03429832309484482	0.009188042022287846	0.05555153265595436
Polygon ((191945 442415, 191950 442415, 191950 442410, 191945 442410, 191945 442415))	35867	0.013053087517619133	-0.00424396526068449	-0.1757582426071167
Polygon ((191945 442425, 191950 442425, 191950 442420, 191945 442420, 191945 442425))	35869	-0.03640849515795708	0.0019200134556740522	-0.18237189948558807
Polygon ((191945 442430, 191950 442430, 191950 442425, 191945 442425, 191945 442430))	35870	-0.02632254920899868	-0.00939599983394146	-0.13693082332611084
Polygon ((191945 442435, 191950 442435, 191950 442430, 191945 442430, 191945 442435))	35871	0.00033605145290493965	-0.013683986850082874	-0.12000447511672974
Polygon ((191945 442440, 191950 442440, 191950 442435, 191945 442435, 191945 442440))	35872	0.018812643364071846	0	-0.09222299605607986
Polygon ((191950 442435, 191955 442435, 191955 442430, 191950 442430, 191950 442435))	35873	-0.0024276915937662125	-0.0027560233138501644	-0.1542520970106125
Polygon ((191945 442400, 191950 442400, 191950 442395, 191945 442395, 191945 442400))	35874	0.040423814207315445	0	-0.047993503510951996
Polygon ((191945 442405, 191950 442405, 191950 442400, 191945 442400, 191945 442405))	35875	0.03832603618502617	0.004952011164277792	-0.13275055587291718
Polygon ((191945 442410, 191950 442410, 191950 442405, 191945 442405, 191945 442410))	35876	0.029802780598402023	0.0009119606111198664	-0.22724807262420654
Polygon ((191950 442395, 191955 442395, 191955 442390, 191950 442390, 191950 442395))	35877	0.04473288729786873	0	-0.026983337476849556
Polygon ((191950 442400, 191955 442400, 191955 442395, 191950 442395, 191950 442400))	35878	0.05256466194987297	-0.0013000107137486339	-0.04904963821172714
Polygon ((191950 442405, 191955 442405, 191955 442400, 191950 442400, 191950 442405))	35879	0.039664529263973236	0.006788024678826332	-0.1265309751033783
Polygon ((191950 442410, 191955 442410, 191955 442405, 191950 442405, 191950 442410))	35880	0.0199726652354002	-0.0014400100335478783	-0.23302364349365234
Polygon ((191950 442425, 191955 442425, 191955 442420, 191950 442420, 191950 442425))	35883	-0.04007858410477638	0.0008080101106315851	-0.22742198407649994
Polygon ((191950 442430, 191955 442430, 191955 442425, 191950 442425, 191950 442430))	35884	-0.021516190841794014	-0.011639976873993874	-0.18708281219005585
Polygon ((191955 442410, 191960 442410, 191960 442405, 191955 442405, 191955 442410))	35885	-0.005019921809434891	-0.0005399513174779713	-0.19805076718330383
Polygon ((191955 442420, 191960 442420, 191960 442415, 191955 442415, 191955 442420))	35887	-0.03698679059743881	-0.00017993926303461194	-0.20169158279895782
Polygon ((191955 442425, 191960 442425, 191960 442420, 191955 442420, 191955 442425))	35888	-0.04268187656998634	-0.0027760504744946957	-0.176125168800354
Polygon ((191955 442430, 191960 442430, 191960 442425, 191955 442425, 191955 442430))	35889	-0.02065960504114628	-0.019292011857032776	-0.18895840644836426
Polygon ((191955 442435, 191960 442435, 191960 442430, 191955 442430, 191955 442435))	35890	-0.004540733061730862	0	-0.1736721247434616
Polygon ((191930 442410, 191935 442410, 191935 442405, 191930 442405, 191930 442410))	35891	0.028941510245203972	0.00010002135968534276	-0.11684373766183853
Polygon ((191930 442415, 191935 442415, 191935 442410, 191930 442410, 191930 442415))	35892	0.02805299498140812	-0.0017999840201810002	-0.13248643279075623
Polygon ((191930 442420, 191935 442420, 191935 442415, 191930 442415, 191930 442420))	35893	0.006987578701227903	0.002707996405661106	-0.1495528519153595
Polygon ((191930 442435, 191935 442435, 191935 442430, 191930 442430, 191930 442435))	35896	-0.01902863010764122	-0.0002799796930048615	-0.11728207767009735
Polygon ((191930 442440, 191935 442440, 191935 442435, 191930 442435, 191930 442440))	35897	0.009546315297484398	-0.006059989798814058	-0.06719283759593964
Polygon ((191930 442445, 191935 442445, 191935 442440, 191930 442440, 191930 442445))	35898	0.020066706463694572	-0.0056999968364834785	-0.04070036858320236
Polygon ((191935 442430, 191940 442430, 191940 442425, 191935 442425, 191935 442430))	35900	-0.032596226781606674	0.0027840423863381147	-0.15088319778442383
Polygon ((191935 442435, 191940 442435, 191940 442430, 191935 442430, 191935 442435))	35901	-0.009071382693946362	-0.004524020943790674	-0.12720368802547455
Polygon ((191935 442440, 191940 442440, 191940 442435, 191935 442435, 191935 442440))	35902	0.023982128128409386	-0.020440006628632545	-0.09327632188796997
Polygon ((191935 442445, 191940 442445, 191940 442440, 191935 442440, 191935 442445))	35903	0.025774043053388596	0	-0.06599903851747513
Polygon ((191940 442440, 191945 442440, 191945 442435, 191940 442435, 191940 442440))	35904	0.023364311084151268	-0.006468010134994984	-0.07913259416818619
Polygon ((191935 442405, 191940 442405, 191940 442400, 191935 442400, 191935 442405))	35905	0.026039253920316696	0	-0.08495847880840302
Polygon ((191935 442410, 191940 442410, 191940 442405, 191935 442405, 191935 442410))	35906	0.02812308631837368	0.0011839675717055798	-0.11059793084859848
Polygon ((191935 442415, 191940 442415, 191940 442410, 191935 442410, 191935 442415))	35907	0.023972038179636	-0.0035680008586496115	-0.15106840431690216
Polygon ((191935 442420, 191940 442420, 191940 442415, 191935 442415, 191935 442420))	35908	0.00023990844783838838	-0.006136016920208931	-0.15638254582881927
Polygon ((191940 442405, 191945 442405, 191945 442400, 191940 442400, 191940 442405))	35909	0.03183114156126976	0.00020399093045853078	-0.12455841898918152
Polygon ((191940 442410, 191945 442410, 191945 442405, 191940 442405, 191940 442410))	35910	0.027435624971985817	0.004752025473862886	-0.12009667605161667
Polygon ((191940 442415, 191945 442415, 191945 442410, 191940 442410, 191940 442415))	35911	0.017074184492230415	-0.0009239959763363004	-0.15657652914524078
Polygon ((191940 442430, 191945 442430, 191945 442425, 191940 442425, 191940 442430))	35914	-0.03092566505074501	-0.009127998724579811	-0.1234397292137146
